customer_id,before_call_entropy,before_perc_of_calls_to_dar,before_calls_to_dar_ward_rank,before_calls_to_dar_subward_rank,after_call_entropy,before_money_sent_normed,after_mean_balance,after_cashin_normed,region_education,region_immunization_measles,region_antenatal_visits,region_parliament_female_male_ratio,region_population_millions,region_manyara,region_mara,region_pwani,region_ruvuma,region_shinyanga
683,,,,,,0.0,15216.6,0.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
514,2.6634,92.31,107.6,62.0,3.3002,66.98113207547169,5131.857142857143,372.55555555555554,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
407,1.2618,87.5,219.6,278.0,2.4639,1730874.4897959183,32458.25925925926,321.3497536945813,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
630,3.9877,64.68,133.25,78.0,5.2077,72.46835443037975,38615.86363636364,904.5922330097088,18.2,97.1,46.49,0.75,2.46,0,0,0,0,0
997,4.3835,22.11,51.6,65.0,3.7957,7939453.103174604,28856.18918918919,3608.6936936936936,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
938,3.8744,3.96,250.12,431.0,3.6263,1003.9215686274508,5695.555555555556,1412.408163265306,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
124,3.1863,37.92,421.46,432.0,2.8027,3443.3979057591623,3099.684210526316,148.875,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
346,2.1005,30.0,49.75,19.0,2.3243,179.47761194029852,37000.84905660377,3707.311224489796,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
916,2.0595,36.84,356.29,356.0,2.0793,2808313.824884793,3958.857142857143,204.91724137931035,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
753,1.5165,27.03,392.0,398.0,2.6986,5.555555555555555,3520.0,151.0989010989011,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
977,2.2794,18.46,28.5,77.0,2.9786,67.07317073170732,0.0,0.0135135135135135,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
376,3.8206,3.25,106.2,8.0,3.7445,496.3205128205128,2186.764705882353,79.76984126984127,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
519,3.3487,88.04,70.4,89.0,3.7214,4831.740384615385,34839.354838709674,1192.7136363636364,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1205,3.3354,61.02,112.4,104.0,3.7509,1906.470588235294,5588.285714285715,12.891666666666667,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
538,3.2216,62.26,51.6,65.0,3.035,2880.6962025316457,13562.315789473683,779.6237623762377,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
621,2.839,7.61,299.67,343.0,2.694,9.146341463414634,1976.6666666666667,51.60775862068966,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
428,4.0145,24.33,361.67,382.0,3.2518,1125.5963855421687,29219.93548387097,71.72105263157894,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
1126,3.5645,49.6,418.25,431.0,3.5833,214.28571428571428,30876.044943820223,3363.913875598086,,,,0.75,0.7,0,0,0,0,0
248,3.8067,15.38,290.33,269.0,3.4088,2775.4054054054054,4768.645161290323,178.3542857142857,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
783,2.7966,66.67,77.6,66.0,3.0919,5757.317073170731,7696.217391304348,132.89072847682118,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
429,,,,,,0.0,1779.8333333333333,0.0,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1196,3.2137,50.0,73.33,47.0,2.9555,2019.4174757281555,53.0,0.0471698113207547,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
170,3.9946,44.51,237.5,302.0,3.5852,8559.302325581395,46862.87804878049,1551.775147928994,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
382,2.6312,10.45,22.0,23.0,3.0993,3852.8,9834.217391304348,544.2471264367816,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
433,4.2317,17.93,260.25,294.0,3.4011,3304.6052631578946,32771.545454545456,5929.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
163,,,,,,0.0,428.6,0.0,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1028,3.5142,79.23,277.0,248.0,4.0619,2165.776699029126,85530.8375,1120.809523809524,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
568,3.4763,59.04,392.0,403.0,3.1973,116.33653846153848,7491.0,0.0,18.2,97.1,46.49,0.75,2.46,0,0,0,0,0
503,4.3189,70.13,237.5,324.0,4.2608,209.70760233918128,3576.6666666666665,121.48351648351648,19.4,70.0,33.42,0.33,1.53,0,0,0,0,1
958,1.8498,82.41,77.0,86.0,2.7282,93.125,12722.0,573.2083333333334,19.4,70.0,33.42,0.33,1.53,0,0,0,0,1
939,1.737,89.58,170.25,212.0,2.7876,1369.0677966101696,356.5,0.9669421487603306,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
942,1.5259,26.05,202.67,402.0,2.7667,303.2,9563.0,362.7252252252253,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
1030,4.183,40.55,250.12,270.0,4.4559,85325.95092024539,140775.03225806452,1610.124378109453,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
973,2.6965,8.7,237.5,197.0,1.8588,15.789473684210526,,0.0,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
790,2.6424,47.83,219.6,278.0,2.8129,1781.9905213270142,7650.0,0.8285714285714286,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
22,3.6639,41.24,52.67,70.0,4.0331,121.59763313609469,6020.545454545455,103.80829015544042,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
412,2.9994,77.63,260.25,294.0,3.1259,3660.204081632653,2575.8571428571427,39.11981566820276,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1015,3.5717,90.84,72.14,36.0,4.2375,1921.875,20491.34523809524,384.6884422110553,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
462,4.0721,23.95,53.67,46.0,2.7986,2177.777777777778,4496.4,144.12396694214877,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
373,3.2795,42.68,229.0,198.0,2.6981,216.21621621621625,34214.57142857143,1796.41,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
565,2.5313,96.88,385.75,410.0,3.5379,,8263.933333333332,161.06299212598427,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
890,4.3259,27.29,89.75,247.0,3.8844,,16461.363636363636,3197.9166666666665,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1027,3.8179,22.58,106.2,431.0,3.3677,9580.172413793103,28746.125,765.175572519084,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
364,3.9543,35.78,260.25,294.0,3.757,1747.2972972972973,3192.4210526315787,116.36842105263158,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
3,2.6256,71.57,195.25,154.0,2.7329,3891.489361702128,89.0,0.2809523809523809,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
370,2.1393,15.38,192.8,154.0,3.0884,51.35658914728682,2626.204081632653,140.02,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
791,2.3534,63.91,53.67,46.0,2.9427,3285.9756097560976,12162.235294117649,4.695340501792114,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
368,3.1426,21.36,5.0,7.0,3.7716,1006.25,111.33333333333331,0.7442922374429224,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1052,2.7694,20.0,290.33,156.0,3.8566,18442.1875,10373.770114942528,371.0122950819672,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
424,,,,,,0.0,2642.1428571428573,0.0,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1190,4.236,17.62,72.14,81.0,4.4078,1062.1025641025642,12867.704861111111,2558.860465116279,,,,0.5,1.58,0,0,0,0,0
77,3.2496,85.19,51.6,32.0,2.8678,263.36633663366337,5823.190476190476,131.97321428571428,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
29,2.3626,62.5,72.14,81.0,2.4458,,8223.392156862745,253.33838383838383,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
240,2.899,56.25,381.0,375.0,2.9435,10.071942446043163,1101.2857142857142,17.25,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
885,4.4923,17.09,239.0,192.0,4.2593,2749.297674418605,14655.0,83.00819672131148,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
481,,,,,,0.0,901.0,0.0,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
56,4.1315,49.64,96.25,112.0,3.6107,2588123.7394957985,43350.49206349206,712.9911504424779,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
54,1.847,77.91,192.8,249.0,3.634,123.6725663716814,150.5,0.9245283018867924,19.4,70.0,33.42,0.33,1.53,0,0,0,0,1
477,3.0559,61.8,202.83,196.0,3.3232,4959.101265822785,21802.25,1023.435,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
930,3.0815,93.46,229.0,260.0,3.3221,83.984375,2033.142857142857,3.315217391304348,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
721,4.2906,12.88,392.0,362.0,3.7067,1924.2937853107344,2208.7894736842104,140.92899408284023,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
112,3.2745,31.33,229.0,260.0,3.291,109.03225806451611,61005.60810810811,2455.48717948718,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
894,3.4375,16.72,356.29,379.0,3.9695,3198.159509202454,29526.755555555555,6951.663316582914,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
632,3.5184,23.65,141.5,168.0,3.5534,5039.235602094241,15170.547619047618,11324.042735042734,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
1194,3.2991,25.59,290.6,192.0,3.3243,917.2535211267606,38240.91666666666,33.85164835164835,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1176,3.612,19.89,202.67,211.0,3.5053,335747.5287958115,175.66666666666666,1.896551724137931,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1166,2.9464,29.41,133.25,125.0,3.7207,3969.3370165745855,12176.185185185184,1587.7666666666669,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
498,3.6325,40.8,249.42,245.0,4.2262,4136.376923076923,7095.694444444444,507.197247706422,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
880,3.154,69.61,255.57,241.0,2.7627,5022.122302158274,16216.176470588236,295.28729281767954,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
10,3.7621,17.5,73.33,47.0,3.9221,1783.0357142857142,9535.934426229507,975.935,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
688,4.0386,23.43,255.57,243.0,4.3507,188.42105263157896,7506.181818181818,636.5895953757225,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
1128,3.7346,11.36,96.25,84.0,3.3731,12086.206896551725,4779.166666666667,0.0,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
73,3.9476,30.88,260.25,322.0,3.6586,2715.172413793104,42367.1835443038,3805.115740740741,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
238,2.5085,62.0,51.6,32.0,3.2666,4702.525252525253,16177.083333333334,391.2131147540984,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
530,4.7144,9.41,356.29,406.0,4.5721,5659.466019417476,13211.69465648855,3519.949367088608,,,,0.67,1.74,0,0,0,0,0
490,2.4275,37.99,399.2,439.0,3.1584,766.0752688172043,1917.8235294117649,122.62275449101796,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
344,,,,,,0.0,2536.85,0.0,16.8,91.4,52.21,0.38,1.69,0,0,0,0,0
877,3.3547,34.19,356.29,358.0,3.5061,218.3783783783784,10573.24,404.5193798449613,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
661,3.9594,9.28,63.75,39.0,3.8651,,258890.4680851064,4783.236994219653,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
882,2.8901,84.47,329.5,329.0,2.7035,1732.935,12300.724867724868,2582.859756097561,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
540,3.6465,46.56,112.4,104.0,3.9436,46089.908256880735,6022.142857142857,459.6478873239437,,,,0.67,1.74,0,0,0,0,0
384,3.4966,36.74,239.0,79.0,3.2024,1733.6065573770493,10924.708333333334,599.6818181818181,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
628,4.042,48.28,178.0,127.0,3.9181,4707.723756906077,4310.538461538462,56.978142076502735,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
192,,,,,,0.0,14861.375,0.0,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
375,3.0694,71.11,329.5,197.0,3.713,1530.46875,6642.307692307692,149.0,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
366,4.1612,18.72,249.42,83.0,3.6447,204.63917525773195,12483.444444444443,194.98742138364776,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1208,3.2757,42.39,72.14,81.0,3.5266,3534.3714285714286,30188.77966101695,674.31843575419,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
674,2.7882,33.33,195.67,122.0,2.9051,2057.684210526316,86886.55357142857,2500.801801801802,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
557,3.4851,9.64,307.5,291.0,4.1537,1865.8064516129032,207034.73504273503,5599.623036649215,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
19,3.0124,68.13,356.29,356.0,3.1228,3601.526066350711,4607.913793103448,1321.0149253731342,26.3,51.0,32.28,0.22,2.29,0,0,0,0,0
201,3.0664,26.97,49.75,193.0,3.782,1696.7948717948718,32536.02325581396,5.992063492063492,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
669,3.4189,52.69,141.5,80.0,3.5408,0.0,68257.65789473684,2076.438596491228,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
159,2.6836,34.07,230.33,208.0,3.2305,7661.055555555556,37374.76,370.6975308641975,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
507,2.2897,10.04,193.2,180.0,2.3425,1308.6342592592594,16796.909090909092,928.3805970149252,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
994,3.8123,52.38,229.0,198.0,2.8561,11.11111111111111,25468.33333333333,291.2718446601942,,,,0.67,0.56,0,0,0,0,0
1000,3.4319,49.58,192.8,72.0,3.3627,112.23021582733811,21317.903846153848,1165.1666666666667,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
271,3.6206,24.5,106.2,45.0,3.0034,71.75,200.0,0.0888888888888888,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
768,4.1624,8.25,51.6,179.0,3.9766,459.47712418300654,13977.470588235294,245.80392156862743,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
711,4.8664,4.78,51.6,214.0,3.7124,0.3184713375796178,9306.03846153846,3.4615384615384617,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
11,2.6524,68.42,230.33,231.0,3.3735,1451.942528735632,3476.125,313.49333333333334,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
436,3.995,34.89,260.25,294.0,3.4309,6155.742222222222,6452.653846153846,805.2279411764706,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
275,2.353,11.72,52.67,44.0,4.0835,0.0,7869.333333333333,0.1382978723404255,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
101,2.4478,78.95,281.43,257.0,3.3231,370.9580838323353,26369.539792387543,2979.2654320987654,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
773,,,,,,0.0,105820.0,0.0,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1008,3.2208,32.7,290.33,269.0,3.9534,,57744.35555555556,1147.6144578313254,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
221,3.1211,37.9,22.0,342.0,3.3492,364.75,4649.863636363636,552.1204819277109,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
339,2.4867,73.68,239.0,79.0,1.9541,168.10344827586206,139.25,66.25,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
316,3.8555,7.87,96.25,64.0,3.562,1345.408163265306,9762.630434782608,1148.5530726256984,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
986,3.3587,58.62,107.6,101.0,3.1754,1551.6129032258063,5608.655737704919,1319.25,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
771,4.4316,37.26,277.0,248.0,4.8576,427.35042735042737,10029.083333333334,110.83516483516485,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
761,3.7048,53.68,392.0,375.0,3.4124,333.5483870967742,7699.843137254902,1686.7005076142132,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
1094,3.4996,56.02,102.33,335.0,3.5969,1799.175824175824,9226.151515151516,722.6387096774193,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
94,,,,,,0.0,13.0,0.0,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1178,3.6899,21.31,193.2,180.0,2.9861,21255.422885572138,7525.0,17.583333333333332,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
686,2.9507,71.91,329.5,313.0,3.1946,1262.8491620111731,1069.7777777777778,46.87741935483871,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
439,3.8876,21.16,20.5,40.0,3.6401,235.1851851851852,7600.806451612903,649.5384615384615,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
86,3.0182,44.87,239.0,282.0,3.1879,291.3333333333333,44726.333333333336,0.2090395480225988,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
545,3.0991,68.75,250.12,270.0,3.7853,203.97727272727272,2716.483870967742,102.56,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
423,3.2472,7.14,250.12,233.0,1.0397,5792.12962962963,11976.8,131.64885496183206,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
396,2.9748,85.29,57.4,50.0,3.5048,,,0.0,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
937,3.6642,19.91,106.2,45.0,2.3962,884.3668341708543,3991.714285714286,210.609756097561,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
881,3.3413,15.29,178.0,178.0,3.6743,0.0,22240.277777777777,2358.614864864865,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
305,3.5704,24.14,106.2,45.0,3.8882,2888.8596491228072,42697.67532467532,2514.78021978022,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
992,2.8509,57.24,280.83,195.0,2.8825,455.06293706293707,3724.36,208.064,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
203,3.7203,12.11,72.14,105.0,2.7802,1685.7558139534883,12060.91489361702,529.7007299270073,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
43,3.8203,25.93,352.5,428.0,3.6127,796.195652173913,20675.52,391.075,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
896,3.5325,33.52,53.67,25.0,3.5298,1426.3513513513512,27392.15,98.512077294686,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
343,3.6271,12.09,352.5,267.0,4.3419,4946.09375,3417.4,0.5780141843971631,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
1145,3.9177,34.46,352.5,281.0,3.779,3732.246636771301,56186.91095890411,4267.2,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
1117,2.1033,47.37,70.0,35.0,2.2585,1251.2820512820513,281.0,0.6467065868263473,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
482,4.2888,33.88,63.75,69.0,4.2472,3593.526570048309,3559.428571428572,138.2910447761194,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1209,3.6667,16.07,170.25,212.0,2.1965,2971.0843373493976,55138.634146341465,5748.373417721519,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1159,3.6098,60.63,356.29,414.0,3.8342,839.568345323741,9854.38596491228,533.9276018099547,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
809,3.8448,17.78,203.0,132.0,3.904,161.9718309859155,3476.315789473684,9.585714285714284,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
901,3.4907,46.67,392.0,397.0,0.0,1425.0,25.0,0.0521739130434782,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
603,3.3567,6.63,52.67,44.0,3.1358,1084.2448979591836,21564.676470588234,777.3904761904762,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
237,4.1947,25.99,352.5,281.0,4.2625,1345.8727272727272,4841.0123456790125,842.6944444444445,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
198,2.3463,17.39,219.6,278.0,3.1893,1237.2340425531916,7335.90625,391.936507936508,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
636,2.7186,70.46,170.25,161.0,3.075,1082.8877005347597,16344.081967213117,580.282208588957,11.8,93.3,38.82,0.33,0.94,0,0,0,0,0
497,3.7677,22.84,392.0,397.0,3.5269,185.05747126436785,4182.571428571428,0.3391304347826087,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
430,3.0868,53.33,356.29,388.0,2.9541,1179.295154185022,361.0,0.2403100775193798,8.3,91.3,46.53,0.75,1.38,0,0,0,1,0
764,3.6253,42.39,202.83,156.0,3.8411,524.2021276595744,55899.082278481015,13629.759036144578,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
495,3.2675,15.16,169.25,121.0,3.5737,1962.2047244094488,12570.33116883117,2450.5367647058824,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
464,1.7991,86.7,51.6,65.0,3.0768,,18837.5,224.40944881889763,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
432,1.871,2.78,307.5,291.0,3.9614,,19632.352941176472,1023.7226277372264,8.6,85.6,40.74,0.5,1.74,0,1,0,0,0
1129,4.2967,11.99,230.33,208.0,4.0806,6962.032863849765,29175.037974683542,6575.63768115942,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
691,,,,,,0.0,2491.48,0.0,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
792,3.4579,8.02,381.0,180.0,3.728,1255.5263157894738,55689.32919254658,23872.430555555555,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
855,3.1986,40.16,202.83,177.0,3.4964,6219.2282157676345,4853.8536585365855,1291.9243697478992,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
615,4.7473,85.45,184.25,26.0,4.935,887.5,2657.230769230769,60.18279569892473,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
945,3.4268,16.39,51.6,65.0,3.7493,1993.0939226519336,39470.181818181816,1939.2032967032967,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
372,3.6795,67.74,392.0,433.0,4.4157,39.55555555555556,39636.08928571428,2273.309523809524,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1144,,,,,,0.0,842.5,0.0,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
480,3.0273,62.5,178.0,179.0,4.017,578.5123966942149,8016.333333333333,418.79651162790697,,,,0.75,0.7,0,0,0,0,0
1032,3.3895,3.4,52.67,44.0,3.343,1.2195121951219512,29489.027027027027,1137.7411167512691,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
348,4.4528,45.15,329.5,313.0,3.7626,579.5,6045.705882352941,751.0275862068966,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
182,,,,,,0.0,6456.5,0.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1062,3.6359,28.1,255.57,289.0,3.8112,1034.1148648648648,6543.5,372.6048780487805,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
987,3.9938,71.36,107.6,58.0,4.3299,3407.4074074074074,9559.433333333332,654.1272727272727,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
1038,2.5936,21.38,195.67,122.0,2.6228,2447.5,6607.923076923077,313.6313559322034,15.1,84.8,40.63,0.3,2.05,0,0,0,0,0
290,4.1768,28.49,169.25,119.0,3.7452,245.1764705882353,7572.37037037037,540.9542483660131,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
931,3.9131,10.42,219.6,228.0,3.6817,4150.349650349651,31890.12121212121,2178.216748768473,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
806,,,,,,,17145.970588235294,0.0,17.3,85.0,49.14,0.49,1.3,0,0,0,0,0
550,3.4766,76.61,341.5,353.0,3.6117,,6926.866666666667,98.29761904761904,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1034,1.7431,91.15,192.8,116.0,3.0417,,3388.6,5.0886075949367084,,,,0.67,0.56,0,0,0,0,0
129,3.1171,11.39,281.0,244.0,3.5858,,15675.0,1682.375690607735,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
394,3.7295,78.83,137.0,131.0,3.6463,937.8125,10416.142857142857,63.10843373493976,18.3,83.4,39.72,0.6,0.86,0,0,0,0,0
126,3.5571,40.85,356.29,254.0,4.146,4133.841463414634,15522.111111111111,3014.44262295082,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
236,2.981,16.67,299.67,374.0,3.0469,70.42682926829268,2861.111111111112,40.0,15.2,82.3,38.58,0.5,2.13,0,0,0,0,0
1002,3.2747,72.88,250.12,233.0,3.6387,2401.5873015873017,16787.945945945947,1369.0819672131147,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
860,2.9256,52.73,57.4,42.0,3.2269,104.23076923076924,4811.1,121.41040462427746,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1075,3.9626,14.83,93.75,147.0,3.0821,688.8111888111888,3646.0,169.7025641025641,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
1090,4.0198,50.0,106.2,76.0,4.5265,15298511.19402985,13796.5,765.0618556701031,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
166,2.2756,71.51,49.75,19.0,3.055,3837.5,14005.675324675323,707.6129032258065,19.6,86.7,39.82,0.38,2.77,0,0,0,0,0
1172,3.1178,25.0,195.67,122.0,2.6709,519.7769784172662,2122.333333333333,63.734375,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
26,2.9556,66.67,281.0,135.0,2.9028,,719.6923076923077,33.21686746987952,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
416,3.325,39.22,144.83,107.0,2.986,992.063492063492,2864.4814814814813,1241.1677852348994,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
1105,3.4387,26.63,281.0,159.0,2.9555,796.6367713004485,7614.666666666667,449.9776119402985,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
176,3.0496,31.76,250.12,270.0,3.0584,1601.8662420382166,13994.208333333334,1973.032258064516,18.6,92.4,50.9,0.67,2.22,0,0,0,0,0
496,3.3922,41.83,399.2,245.0,3.8599,2057.1428571428573,54433.0,178.5981308411215,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
788,4.3618,46.59,14.67,2.0,3.655,22217.624031007752,88762.53333333334,15800.028571428573,18.1,83.3,22.44,0.25,2.71,0,0,0,0,0
207,3.1737,52.5,341.5,353.0,3.6326,1331.1475409836066,4673.5,108.62702702702704,20.4,92.2,63.64,0.8,1.1,0,0,1,0,0
168,2.8768,24.87,281.0,278.0,3.762,1.7241379310344829,2558.96,71.47004608294931,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
256,3.2513,67.44,89.75,82.0,4.2154,5606.547619047619,5351.4,76.17676767676768,17.8,84.8,41.46,0.5,2.08,0,0,0,0,0
408,3.6752,20.11,280.83,196.0,3.1148,,9254.692307692309,390.5059760956176,15.7,94.0,45.52,1.2,1.27,0,0,0,0,0
93,2.9969,41.58,193.2,180.0,2.7819,138271.91780821918,4272.4,29.0,8.4,96.9,61.11,0.88,1.64,0,0,0,0,0
